8,12,537.07,213.77
8,13,509.73,295.03
8,14,446.94,247.67
8,15,434.27,301.16
8,16,700.54,417.14
8,17,652.75,499.66
8,18,76.296,525.6
8,19,51.36,450.65
9,5,32.133,368.26
9,8,687.85,438.49
9,9,685.67,377.42
9,10,763.64,357.28
9,11,469.16,229.71
9,12,532.35,213.33
9,13,504.49,295.98
9,14,450.09,250.72
9,15,438.43,302.58
9,16,700.71,415.52
9,17,647.52,499.28
9,18,80.493,522.67
9,19,60.036,452.18
10,5,25.863,368.04
10,8,690.22,442.01
10,9,692.54,374.31
10,10,767.77,357.89
10,11,466.22,227.99
10,12,527.71,213.16
10,13,499.31,296.09
10,14,453.2,254.18
10,15,442.24,304.09
10,16,699.84,414.53
10,17,642.11,498.78
10,18,85.188,519.36
10,19,69.488,454.57
11,5,19.383,367.78
11,8,692.35,445.96
11,9,697.66,368.28
11,10,771.74,358.11
11,11,463.22,226
11,12,523.42,213.17
11,13,494.51,295.95
11,14,456.15,258.08
11,15,445.66,305.71
11,16,698.18,414.76
11,17,636.65,498
11,18,90.721,516.1
11,19,77.88,457.39
12,5,13.234,366.41
12,8,695.3,449.44
12,9,703.74,364.81
12,10,775.9,357.82
12,11,459.99,224.1
12,12,519.25,213.36
12,13,490.17,295.56
12,14,458.64,261.75
12,15,448.79,307.26
12,16,696.49,415.65
12,17,631.18,496.99
12,18,96.652,512.91
12,19,84.855,458.78
13,5,7.2822,365.4
13,8,699.02,452.33
13,9,710.03,361.2
13,10,780.22,357.64
13,11,456.35,222.24
13,12,515.26,213.66
13,13,486.35,294.82
13,14,460.85,264.78
13,15,451.89,309.05
13,16,694.17,416.23
13,17,625.8,495.85
13,18,102.85,509.93
13,19,90.583,457.97
14,5,1.5005,364.66
14,8,703.44,454.58
14,9,716.4,356.97
14,10,784.64,358.17
14,11,452.23,220.37
14,12,511.4,214.03
14,13,483.12,293.59
14,14,463.07,267.11
14,15,454.4,312.12
14,16,690.12,417.05
14,17,620.14,494.4
14,18,108.62,507.38
14,19,98.73,454.59
15,8,708.41,456.26
15,9,723.37,352.76
15,10,789.22,358.65
15,11,447.61,218.46
15,12,507.62,214.44
15,13,480.85,291.73
15,14,464.6,267.1
15,15,456.35,316.18
15,16,685.13,417.81
15,17,614.51,492.25
15,18,115.07,504.95
15,19,107.43,452.72
16,8,714.03,457.49
16,9,731.07,349.09
16,10,793.9,359.09
16,11,442.66,216.37
16,12,503.92,214.86
16,13,479.29,290.34
16,14,466.39,268.55
16,15,458.4,320.4
16,16,679.1,418.46
16,17,608.9,489.49
16,18,122.43,503.27
16,19,115.54,451.32
17,8,720.49,458.19
17,9,738.8,346.09
17,10,798.75,359.56
17,11,437.14,214.61
17,12,500.24,215.23
17,13,478.38,289.74
17,14,467.87,271.72
17,15,460.8,324.52
17,16,672.36,419.32
17,17,603.29,487.69
17,18,128.98,501.44
17,19,124.28,450.41
18,8,727.39,458.74
18,9,747.21,344.13
18,10,803.63,360.13
18,11,431,213.35
18,12,496.44,215.57
18,13,478.69,291.14
18,14,468.68,275.44
18,15,463.56,328.58
18,16,664.74,420.23
18,17,597.54,485.78
18,18,134.84,499.5
18,19,133.35,450.12
19,8,734.81,458.93
19,9,754.28,342.76
19,10,808.69,360.88
19,11,424.48,212.52
19,12,492.56,215.79
19,13,483.19,291.11
19,14,468.89,276.76
19,15,466.53,332.45
19,16,657.05,420.61
19,17,591.82,483.95
19,18,140.57,497.38
19,19,140.61,448.9
20,8,742.91,459.62
20,9,760.73,341.28
20,10,814.17,361.35
20,11,418.06,212.66
20,12,488.45,215.74
20,13,483.97,291.78
20,14,461.95,275.61
20,15,469.69,336.21
20,16,649.25,421.37
20,17,586.22,482.84
20,18,145.68,493.52
20,19,147.34,446.31
21,8,750.45,459.75
21,9,767.25,340.28
21,10,820.23,361.87
21,11,412.33,214.7
21,12,484.08,215.51
21,13,484.67,293.46
21,14,461.47,273.27
21,15,473,339.8
21,16,641.15,422.6
21,17,580.4,482.85
21,18,150.89,490.3
21,19,153.47,442.61
22,8,757.99,458.95
22,9,773.67,339.69
22,10,826.47,362.54
22,11,407,215.77
22,12,479.56,215.42
22,13,485.15,295.65
22,14,461.06,270.79
22,15,476.57,343.1
22,16,632.93,424.03
22,17,575.13,481.47
22,18,156.95,488.51
22,19,160.42,441.28
22,20,1275.7,169.5
23,8,765.64,457.6
23,9,780.24,339.45
23,10,833.16,363.35
23,11,401.9,216.76
23,12,474.71,215.11
23,13,485.07,298.14
23,14,461.05,268.01
23,15,480,346.05
23,16,624.08,425.63
23,17,569.97,479.81
23,18,163.38,486.33
23,19,167.9,439.29
23,20,1268.6,170.65
24,8,773.68,456.1
24,9,787.27,340.02
24,10,840.33,364.68
24,11,397.07,218.2
24,12,469.63,214.69
24,13,484.11,300.7
24,14,461.86,265.25
24,15,483.36,348.31
24,16,614.65,426.39
24,17,564.73,478.53
24,18,170.03,484.05
24,19,175.93,437.41
24,20,1263,172.39
25,8,782.57,454.93
25,9,794.41,341.47
25,10,846.84,366.15
25,11,392.44,219.97
25,12,464.42,214.31
25,13,482.07,303.04
25,14,463.86,262.75
25,15,486.85,350.14
25,16,605.7,428.95
25,17,559.43,477.6
25,18,177.06,481.94
25,19,184.22,435.8
25,20,1257.6,174.22
26,8,791.58,452.68
26,9,801.75,341.85
26,10,853.1,367.44
26,11,388.01,221.93
26,12,459.17,214.73
26,13,479.1,304.79
26,14,466.92,261.01
26,15,490.72,351.79
26,16,597.44,432.51
26,17,554.2,476.99
26,18,184.39,479.87
26,19,191.69,434.76
26,20,1252.4,176.77
27,8,800.7,449.56
27,9,809.39,342.27
27,10,859.22,368.57
27,11,383.6,224.01
27,12,453.57,215.52
27,13,474.91,306.61
27,14,471.33,261.23
27,15,494.86,353.25
27,16,590.7,437.83
27,17,548.85,476.58
27,18,191.43,478.51
27,19,198.59,434.22
27,20,1247.8,181.18
28,8,807.97,443.69
28,9,816.52,341.18
28,10,865.21,369.61
28,11,379.14,226.21
28,12,447.81,214.97
28,13,470.09,307.24
28,14,475.27,269
28,15,499.22,354.47
28,16,583.46,440.23
28,17,543.33,476.37
28,18,198.12,477.33
28,19,204.54,434.42
28,20,1242.9,183.85
29,8,815.98,440.4
29,9,823.64,339.33
29,10,871.17,370.58
29,11,374.42,228.7
29,12,441.92,214.83
29,13,464.68,307.57
29,14,477.82,277.05
29,15,503.42,355.21
29,16,576.75,443.09
29,17,537.51,476.49
29,18,204.57,476.79
29,19,210.61,434.31
29,20,1237.2,186.2
30,8,823.71,436.59
30,9,830.16,339.66
30,10,877.51,371.68
30,11,369.54,231.01
30,12,436,215.19
30,13,458.3,307.78
30,14,483.06,282.85
30,15,508.07,355.37
30,16,570.18,445.8
30,17,531.76,476.59
30,18,210.31,476.91
30,19,217.31,433.91
30,20,1231.2,189.01
31,8,831.15,432.35
31,9,836.37,339.45
31,10,883.85,373.44
31,11,364.53,233.42
31,12,430.07,215.81
31,13,451.52,307.5
31,14,489.62,287.72
31,15,512.9,355.12
31,16,562.98,448.33
31,17,525.83,477.62
31,18,216.1,476.84
31,19,224.25,433.3
31,20,1225,192.06
32,8,839.07,427.94
32,9,842.34,338.91
32,10,890.45,374.62
32,11,359.14,235.77
32,12,423.85,216.53
32,13,444.06,307.11
32,14,498,290.07
32,15,518.29,354.7
32,16,555.64,449.87
32,17,519.06,478.99
32,18,222.46,476.56
32,19,230.92,432.68
32,20,1218.5,195.11
33,8,847.24,424.14
33,9,848.08,338.3
33,10,897.64,375.25
33,11,353.31,237.88
33,12,417.17,217.31
33,13,436.05,306.25
33,14,506.1,291.53
33,15,523.98,354.11
33,16,548.04,450.99
33,17,511.89,480.29
33,18,229.07,476.06
33,19,237.27,432.12
33,20,1211.6,198.26
34,8,855.97,420.65
34,9,853.83,337.75
34,10,904.88,375.29
34,11,347.77,239.66
34,12,410.58,217.78
34,13,427.34,304.45
34,14,513.57,294.36
34,15,529.99,353.42
34,16,540.28,451.2
34,17,504.99,481.77
34,18,235.78,475.55
34,19,244.15,431.9
34,20,1204.7,200.9
35,8,864.21,418.9
35,9,859.8,337.05
35,10,911.55,373.26
35,11,342.54,241.6
35,12,403.76,218.09
35,13,418.23,302.12
35,14,521.61,296.37
35,15,536.04,352.69
35,16,533.4,450.96
35,17,498.4,483.22
35,18,241.96,475.15
35,19,251.13,432.08
35,20,1198.3,203.37
36,8,871.23,417.43
36,9,865.61,336.73
36,10,918.12,372.04
36,11,337.23,243.26
36,12,396.66,217.93
36,13,408.29,300.25
36,14,530.05,298.32
36,15,542.87,352.04
36,16,526.9,450.35
36,17,492.16,484.7
36,18,248.42,474.86
36,19,257.07,431.49
36,20,1192.2,205.44
37,8,877.53,416
37,9,871.35,336.3
37,10,924.56,371.56
37,11,331.84,244.92
37,12,390.31,217.72
37,13,398.58,299.93
37,14,538.75,300.39
37,15,550.45,352.38
37,16,520.45,449.59
37,17,486.16,486.18
37,18,255.2,475.11
37,19,262.82,430.96
37,20,1186.4,206.79
38,8,883.66,414.67
38,9,877.32,335.96
38,10,930.77,370.62
38,11,326.49,246.51
38,12,384.29,217.91
38,13,389.14,298.74
38,14,547.06,302.23
38,15,557.84,351.78
38,16,514.1,448.54
38,17,479.92,487.71
38,18,261.77,475.44
38,19,268.39,430.22
38,20,1181.2,207.93
39,8,889.88,413.62
39,9,883.87,336.04
39,10,936.8,369.52
39,11,321.1,247.95
39,12,378.46,218.41
39,13,379.98,296.52
39,14,555.12,304.44
39,15,565.45,350.64
39,16,507.57,447.24
39,17,473.56,488.59
39,18,267.56,475.27
39,19,273.61,428.4
39,20,1175.1,209.44
40,8,896.16,413.03
40,9,890.22,336.47
40,10,943.02,368.48
40,11,315.43,249.23
40,12,372.84,219.1
40,13,370.86,294.47
40,14,562.24,306.18
40,15,572.44,347.65
40,16,500.74,444.87
40,17,467.22,489.1
40,18,273.21,475.19
40,19,278.76,426.59
40,20,1168.5,211.3
41,8,902.31,413.03
41,9,896.36,336.83
41,10,949.65,367.44
41,11,309.42,250.03
41,12,367.28,219.83
41,13,361.94,292.65
41,14,569.66,307.52
41,15,579.08,343.97
41,16,493.76,433.75
41,17,461.05,490.29
41,18,278.73,474.85
41,19,283.97,426.42
41,20,1161.5,213.27
42,8,908.31,412.51
42,9,902.07,337.23
42,10,956.2,366.72
42,11,303.15,250.17
42,12,361.61,220.31
42,13,353.49,290.84
42,14,577.2,308.47
42,15,586.36,342.85
42,16,485.64,427.83
42,17,454.65,491.28
42,18,283.99,473.31
42,19,289.31,426.13
42,20,1155,215.09
43,8,914.42,412.21
43,9,907.84,337.5
43,10,963.09,366.1
43,11,296.52,250.73
43,12,355.77,220.56
43,13,345.07,289.06
43,14,584.65,309.16
43,15,594.08,341.91
43,16,476.64,425.71
43,17,448.49,492.08
43,18,289.21,471.81
43,19,294.67,425.77
43,20,1148.5,216.88
44,8,920.34,411.95
44,9,913.44,337.75
44,10,970.42,365.93
44,11,289.37,251.14
44,12,350,220.29
44,13,337.09,286.89
44,14,592.94,310.56
44,15,602.38,341.73
44,16,469.1,423.66
44,17,442.95,493.45
44,18,294.42,471.99
44,19,300.05,425.45
44,20,1141.3,218.23
45,8,925.79,411.21
45,9,919.04,337.99
45,10,976.99,366
45,11,282.51,252.18
45,12,344.09,220.22
45,13,330.19,285.39
45,14,601.17,310.9
45,15,611.04,341.75
45,16,462.3,421.84
45,17,437.38,495.46
45,18,299.79,471.99
45,19,305.4,425.25
45,20,1134.2,219.38
46,8,931.02,409.69
46,9,924.86,338.23
46,10,983.17,365.89
46,11,276,254.87
46,12,337.84,220.2
46,13,323.93,284.62
46,14,609.39,309.99
46,15,619.28,342.2
46,16,455.71,420.87
46,17,431.73,494.87
46,18,305.21,471.85
46,19,310.84,425.21
46,20,1128.4,221.09
47,8,936.32,409.36
47,9,931.08,338.64
47,10,988.96,365.68
47,11,269.23,254.92
47,12,331.5,220.21
47,13,317.89,284.34
47,14,616.54,306.21
47,15,627.75,343.54
47,16,449.1,420.06
47,17,426.19,494.08
47,18,310.65,471.71
47,19,316.37,425.21
47,20,1122.9,222.75
48,8,941.55,409.44
48,9,937.26,339.79
48,10,994.5,365.41
48,11,262.74,255.36
48,12,325.49,220.83
48,13,311.82,284.32
48,14,623.42,304.03
48,15,634.81,345.12
48,16,442.3,419.65
48,17,420.81,493.18
48,18,316.06,471.66
48,19,321.76,425.49
48,20,1117.6,224.88
49,8,946.67,409.41
49,9,943.7,340.44
49,10,1000,365.15
49,11,256.44,256.03
49,12,319.72,222.62
49,13,305.52,284.41
49,14,630.47,302.75
49,15,641.76,346.45
49,16,435.93,419.45
49,17,415.5,492.11
49,18,321.53,471.75
49,19,326.94,425.86
49,20,1112.8,228.46
50,8,951.71,409.29
50,9,950.62,340.59
50,10,1005.6,364.93
50,11,250.05,256.54
50,12,313.84,222.86
50,13,299.27,284.2
50,14,637.51,301.15
50,15,648.78,347.51
50,16,429.5,419.58
50,17,410.39,490.88
50,18,327.1,471.9
50,19,332.06,426.28
50,20,1107.8,230.6
51,8,956.65,409.17
51,9,957.71,340.59
51,10,1011.5,364.85
51,11,243.09,256.86
51,12,308.04,222.97
51,13,292.83,284.79
51,14,644.89,299.83
51,15,655.61,348.48
51,16,422.91,419.68
51,17,405.31,489.43
51,18,332.5,472.31
51,19,337.1,426.91
51,20,1102.3,231.85
52,8,961.67,408.95
52,9,964.3,339.76
52,10,1017.3,365.31
52,11,236.11,256.65
52,12,302.38,223.34
52,13,286.07,285.63
52,14,652.66,298.88
52,15,663.22,349.92
52,16,416.96,419.77
52,17,400.21,487.84
52,18,337.66,472.87
52,19,342.05,427.75
52,20,1096.6,233.26
53,8,966.87,408.75
53,9,970.51,337.21
53,10,1023.4,365.58
53,11,228.75,256.02
53,12,296.81,223.85
53,13,279.43,286.81
53,14,660.11,298.25
53,15,671.02,351.81
53,16,411.31,420.13
53,17,395.11,486.22
53,18,342.61,473.49
53,19,346.58,428.65
53,20,1090.8,234.71
54,8,972.41,408.49
54,9,976.81,336.8
54,10,1029.7,365.49
54,11,221.21,254.79
54,12,291.22,224.36
54,13,273.57,289.28
54,14,667.83,298.12
54,15,678.95,352.08
54,16,406.22,420.46
54,17,390.45,484.47
54,18,347.23,474.35
54,19,351.04,429.39
54,20,1084.9,236.01
55,8,977.96,408.52
55,9,982.97,336.79
55,10,1036.3,365.37
55,11,214.62,253.63
55,12,285.44,224.85
55,13,267.73,291.78
55,14,674.78,298.57
55,15,686.74,351.59
55,16,401.36,420.93
55,17,386.13,482.96
55,18,351.44,475.44
55,19,355.36,429.9
55,20,1078.8,237.07
56,8,983.67,408.51
56,9,988.92,336.54
56,10,1042.5,364.81
56,11,208.73,252.8
56,12,279.39,225.24
56,13,261.71,293.05
56,14,681.41,298.91
56,15,693.78,348.04
56,16,396.99,421.34
56,17,382.27,481.66
56,18,355.12,476.65
56,19,359.38,430.13
56,20,1072.5,237.94
57,8,989.86,408.95
57,9,994.72,336.21
57,10,1048.4,362.96
57,11,203.11,252.24
57,12,273.36,225.49
57,13,255.92,294.63
57,14,687.9,299.25
57,15,700.59,347.67
57,16,392.96,421.61
57,17,378.23,479.43
57,18,358.09,477.95
57,19,362.99,430.08
57,20,1066.3,238.37
58,8,996.43,409.88
58,9,1000.5,336.02
58,10,1054.5,362.27
58,11,197.78,251.84
58,12,267.06,225.89
58,13,250.28,296.43
58,14,694.32,299.56
58,15,707.38,347.36
58,16,389.38,421.6
58,17,374.4,476.76
58,18,361,478.37
58,19,365.92,429.84
58,20,1060.3,238.44
59,8,1002.5,411.01
59,9,1006.5,336.02
59,10,1060.4,362.18
59,11,192.51,251.51
59,12,260.17,226.01
59,13,244.62,298.22
59,14,700.6,299.87
59,15,714.1,346.65
59,16,385.97,422.42
59,17,371.02,473.82
59,18,362.76,479.82
59,19,367.35,428.84
59,20,1054.3,238.27
60,8,1008.4,412.07
60,9,1012.9,336.18
60,10,1066.1,362.05
60,11,187.07,251.19
60,12,253.63,225.96
60,13,238.64,300.04
60,14,707.19,300.21
60,15,720.83,346.01
60,16,383.25,420.08
60,17,367.98,470.69
60,18,364.47,484.05
60,19,369.18,429.34
60,20,1048.5,237.58
61,8,1014,413.12
61,9,1019.2,336.75
61,10,1071.7,361.92
61,11,181.4,250.85
61,12,247.29,226.31
61,13,232.25,301.36
61,14,714.03,301.32
61,15,727.94,345.46
61,16,381.96,416.15
61,17,364.87,467.25
61,18,364.45,489.38
61,19,370.62,430.64
61,20,1042.8,236.34
62,8,1019.4,414.1
62,9,1025.8,337.39
62,10,1077.1,361.9
62,11,175.75,250.17
62,12,241.44,227
62,13,225.77,302.46
62,14,720.94,302.15
62,15,735.11,345.38
62,16,381.91,412.19
62,17,362.17,463.54
62,18,365.22,493.51
62,19,371.27,432.13
62,20,1037.7,234.99
63,8,1024.9,414.86
63,9,1033,338.48
63,10,1082.7,362.06
63,11,169.7,249.81
63,12,235.78,227.97
63,13,218.74,303.18
63,14,728.03,302.23
63,15,742.13,345.34
63,16,384.63,407.92
63,17,359.43,459.49
63,18,366.86,497.33
63,19,368.82,429.07
63,20,1032.1,233.81
64,8,1030.4,415.56
64,9,1040.1,340.01
64,10,1088.7,362.26
64,11,163.05,249.8
64,12,230.1,229.05
64,13,211.42,303.35
64,14,735.14,302.02
64,15,749.48,345.67
64,16,385.45,403.9
64,17,356.86,455.17
64,18,369.22,500.64
64,19,367.22,428.45
64,20,1026,232.76
65,8,1036.4,416.27
65,9,1046.7,341.41
65,10,1094.6,362.62
65,11,156.16,249.99
65,12,224.09,230.1
65,13,204.73,303.71
65,14,741.68,300.14
65,15,756.59,346.51
65,16,386.17,399.58
65,17,353.07,454.09
65,18,372.03,503.4
65,19,368.92,426.76
65,20,1019.5,231.87
66,8,1042.3,417.63
66,9,1052.5,342.8
66,10,1100.8,362.91
66,11,149.74,251.1
66,12,217.77,230.97
66,13,198.71,304.32
66,14,748.14,298.41
66,15,763.13,347.19
66,16,385.97,395.22
66,17,349.11,454.13
66,18,375.2,505.66
66,19,372,424.78
66,20,1012.9,231.02
67,8,1048.5,419.08
67,9,1058.3,344.05
67,10,1107.7,363.47
67,11,143.65,253.66
67,12,211.19,231.63
67,13,192.8,305.07
67,14,754.55,298.4
67,15,769.25,347.81
67,16,385.15,390.72
67,17,344.35,454.04
67,18,378.96,507.32
67,19,378.34,425.05
67,20,1006.6,230.07
68,8,1055.4,420
68,9,1063.9,345.26
68,10,1114.7,364.5
68,11,137.3,254.03
68,12,204.04,233
68,13,186.97,305.89
68,14,760.89,298.12
68,15,775.39,348.22
68,16,383.61,386.17
68,17,339.15,449.75
68,18,383.28,508.49
68,19,383.89,425.65
68,20,999.67,228.96
69,8,1062.6,420.82
69,9,1069.6,346.43
69,10,1121.1,365.42
69,11,131.24,254.79
69,12,196.65,234.57
69,13,180.72,306.67
69,14,767.13,297.71
69,15,781.46,348.59
69,16,381.22,381.66
69,17,335.46,441.57
69,18,388.05,509.19
69,19,389.68,427.22
69,20,992.32,227.09
70,8,1069.5,420.44
70,9,1076,347.7
70,10,1126.7,366.28
70,11,125.41,255.86
70,12,190.44,237.46
70,13,174.06,307.09
70,14,773.43,297.45
70,15,787.47,348.94
70,16,377.74,377.68
70,17,327.57,437.01
70,18,393.41,509.52
70,19,395.79,429.35
70,20,985.45,225.92
71,8,1076.3,419.13
71,9,1082.3,349.82
71,10,1132.3,366.97
71,11,119.72,256.98
71,12,184.52,240.47
71,13,166.9,307.59
71,14,780,297.28
71,15,793.87,349.36
71,16,372.88,374.85
71,17,318.8,433.29
71,18,398.88,508.95
71,19,402.38,431.75
71,20,978.84,225.03
72,8,1082.8,419.87
72,9,1089.1,351.32
72,10,1137.6,367.63
72,11,113.83,258.02
72,12,178.46,241.95
72,13,158.71,308.89
72,14,786.61,297.49
72,15,800.35,350.46
72,16,367.68,372.59
72,17,309.52,433.47
72,18,404.74,507.96
72,19,409.73,431.52
72,20,972.28,224.75
73,8,1089.1,420.23
73,9,1096.9,351.94
73,10,1143,368.24
73,11,107.43,258.96
73,12,172.81,243.73
73,13,151.15,311.38
73,14,793.06,297.75
73,15,806.94,351.47
73,16,362.58,370.28
73,17,302.58,430.2
73,18,410.78,506.3
73,19,416.76,432.7
73,20,965.91,226.94
74,8,1095.1,420.11
74,9,1104.7,352.22
74,10,1148.7,368.86
74,11,100.94,259.54
74,12,167.41,245.67
74,13,144.37,315.11
74,14,799.71,298.19
74,15,813.75,351.71
74,16,357.06,368.68
74,17,296.08,427.19
74,18,416.33,503.33
74,19,424.15,434.41
74,20,959.8,227.99
75,8,1101.1,419.94
75,9,1111.6,351.04
75,10,1154.4,369.76
75,11,93.864,259.88
75,12,162.03,247.62
75,13,137.47,316.72
75,14,806.53,299.03
75,15,820.7,351.85
75,16,351.22,367.76
75,17,289.8,424.49
75,18,421.51,499.09
75,19,431.99,435.6
75,20,953.46,227.98
76,8,1107.5,419.7
76,9,1118.3,348.57
76,10,1160.2,371.04
76,11,86.1,259.66
76,12,156.38,249.54
76,13,131.24,318.89
76,14,812.53,299.96
76,15,827.25,351.25
76,16,345.19,367.31
76,17,283.2,421.45
76,18,427.55,497.12
76,19,440.38,436.98
76,20,946.89,228.49
77,8,1113.9,419.78
77,9,1124.7,348.8
77,10,1166.7,371.39
77,11,79.083,259.28
77,12,150.26,251.31
77,13,125.1,321.07
77,14,818.46,300.76
77,15,833.47,348.92
77,16,338.62,366.88
77,17,276.53,418.1
77,18,433.88,494.61
77,19,448.66,438.81
77,20,940.29,229.25
78,8,1120.6,419.8
78,9,1130.8,348.68
78,10,1173.8,371.55
78,11,72.863,259.2
78,12,144,252.79
78,13,118.14,323.13
78,14,824.08,301.6
78,15,839.67,348.65
78,16,331.47,366.27
78,17,269.75,415.04
78,18,440.43,491.75
78,19,456.54,440.83
78,20,933.56,229.92
79,8,1127.8,420.12
79,9,1136.5,348.28
79,10,1180.8,371.29
79,11,67.117,259.6
79,12,137.11,254
79,13,110.74,324.66
79,14,829.62,302.36
79,15,845.81,348.82
79,16,323.95,365.68
79,17,262.41,411.68
79,18,447.48,489.01
79,19,463.64,443.61
79,20,926.63,230.55
80,8,1135.1,420.78
80,9,1142,347.8
80,10,1187.1,369.55
80,11,61.707,260.23
80,12,129.53,254.64
80,13,102,325.42
80,14,835.14,303.14
80,15,851.83,348.77
80,16,315.29,364.43
80,17,255.84,408.56
80,18,455.15,486.4
80,19,470.29,445.77
80,20,919.94,230.73
81,8,1141.8,421.21
81,9,1147.4,347.4
81,10,1193.4,367.99
81,11,56.237,260.95
81,12,122.6,255.04
81,13,93.721,325.43
81,14,840.61,303.89
81,15,857.76,348.65
81,16,307.62,363.12
81,17,249.68,405.92
81,18,462.62,484.66
81,19,477.48,447.18
81,20,913.63,230.8
82,8,1147.6,421.42
82,9,1153.1,347.11
82,10,1199.5,367.66
82,11,50.324,261.51
82,12,116.43,255.7
82,13,86.953,325.66
82,14,846.31,304.69
82,15,863.72,348.66
82,16,300.94,362.15
82,17,244.24,403.57
82,18,470.06,483.5
82,19,484.82,448.14
82,20,907.42,230.6
82,24,1274.5,230.47
83,8,1153.3,421.6
83,9,1159.2,347
83,10,1205.2,367.05
83,11,44.338,261.74
83,12,110.59,256.61
83,13,80.918,326.13
83,14,852.1,305.91
83,15,869.91,348.87
83,16,294.61,361.5
83,17,238.95,401.56
83,18,477.16,483.49
83,19,492.06,449
83,20,901.32,229.87
83,24,1268.6,230.39
84,8,1158.7,421.79
84,9,1165.3,347.17
84,10,1210.7,366.23
84,11,38.128,261.77
84,12,105.08,257.62
84,13,74.913,326.57
84,14,857.89,307.67
84,15,876.4,349.3
84,16,288.13,360.92
84,17,233.63,399.81
84,18,483.64,483.51
84,19,500.25,450.54
84,20,895.88,228.84
84,24,1263,230.17
85,8,1164.3,422.04
85,9,1171.9,347.4
85,10,1216,365.41
85,11,31.162,262.45
85,12,99.49,258.6
85,13,68.26,326.88
85,14,863.89,308.62
85,15,882.74,350.05
85,16,280.95,359.93
85,17,228.03,398.37
85,18,490.3,483.17
85,19,508.25,450.75
85,20,890.34,228.02
85,24,1257.5,230.18
86,8,1170.2,422.36
86,9,1179.1,348.02
86,10,1221.4,364.66
86,11,23.827,263.24
86,12,93.623,259.58
86,13,61.512,326.38
86,14,870.26,309.57
86,15,889.35,350.92
86,16,273.43,358.9
86,17,222.04,396.96
86,18,497.05,482.55
86,19,516.21,449.94
86,20,884.6,227.35
86,24,1252,231.46
87,8,1176.1,423.11
87,9,1186.3,349
87,10,1227.2,363.82
87,11,17.146,264.82
87,12,87.828,260.24
87,13,53.616,327.06
87,14,876.71,310.39
87,15,896.4,352.28
87,16,264.97,359.14
87,17,216.22,395.16
87,18,503.65,481.93
87,19,523.19,445.62
87,20,878.53,226.87
87,24,1246.5,232.54
88,8,1182,424.07
88,9,1192.9,349.85
88,10,1233,363.34
88,11,11.129,267.95
88,12,81.817,260.8
88,13,45.24,328.08
88,14,882.92,310.21
88,15,903.04,353.95
88,16,256.97,360.25
88,17,210.05,393.74
88,18,510.08,481.45
88,19,530.12,443.61
88,20,872.26,226.46
88,24,1240.9,232.2
89,8,1188.5,424.34
89,9,1198.5,350.52
89,10,1238.9,362.79
89,11,4.6915,268.82
89,12,75.22,261.91
89,13,38.265,331.27
89,14,889.3,308.8
89,15,909.44,355.45
89,16,250.11,363.82
89,17,203.21,393.32
89,18,517.03,481.27
89,19,537.31,441.33
